0,1,2,3,4,5,6,7
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,49
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),149
,,,,,,Terminal 1 Checkpoint,136
,,,,,,Terminal 2 Checkpoint,381
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,154
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,61
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,129
,,SAN,San Diego International,San Diego,CA,CKPT-6,28
,,SAT,San Antonio International,San Antonio,TX,SAT01,459
,,,,,,SAT02,358
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,135
,,SBN,South Bend International,South Bend,IN,A CONC,0
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,65
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,36
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 2,69
,,,,,,SCP 3,425
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint F,8
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,03:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint B,219
,,,,,,Security Checkpoint D,176
,,,,,,Security Checkpoint F-1,173
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
,,SHR,Sheridan County,Sheridan,WY,SHR 01,4
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,29
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,17
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,42
,,,,,,Checkpoint BC,554
,,SLC,Salt Lake City International,Salt Lake City,UT,Main,303
,,SMF,Sacramento International,Sacramento,CA,Terminal A,143
,,STL,St Louis Lambert International,St Louis,MO,T1-C,154
,,,,,,T2-E,142
,,,,,,T2-F,26
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,50
,,TPA,Tampa International,Tampa,FL,TPA A,51
,,,,,,TPA C,221
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,111
,,TUS,Tucson International,Tucson,AZ,ACP,52
,,,,,,BCP,150
,04:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,120
,,ABI,Abilene Regional,Abilene,TX,ABIA,41
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,786
,,ACT,Waco Regional,Waco,TX,ACTA,21
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,9
,,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,56
,,,,,,Overflow Checkpoint,108
,,AEX,Alexandria International,Alexandria,LA,AEX01,51
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,89
,,ALB,Albany International,Albany,NY,Main Checkpoint,669
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,39
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,100
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,310
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Departure Checkpoint,125
,,,,,,Lower North Checkpoint,344
,,,,,,Main Checkpoint,958
,,,,,,New T North Checkpoint,766
,,,,,,T South Checkpoint,588
,,ATW,Appleton International,Appleton,WI,Checkpoint,151
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,346"
,,,,,,AUS02E,345
,,,,,,AUS02W,737
,,,,,,AUS03,311
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,170
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,142
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,30
,,BDL,Bradley International,Windsor Locks,CT,A1,832
,,,,,,A2,226
,,BFL,Meadows Field,Bakersfield,CA,BFL01,181
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,50
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,218
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,766
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,BIL,Billings Logan International,Billings,MT,BILM,123
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,148
,,BLI,Bellingham International,Bellingham,WA,BLIZ,154
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,41
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,415"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,710
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,959
,,,,,,B1,968
,,,,,,B5,922
,,,,,,C2,"1,307"
,,,,,,E2,108
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,56
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,176
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,351
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,956
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,188
,,,,,,B Checkpoint,466
,,,,,,C Checkpoint,207
,,,,,,D/E Checkpoint,"1,012"
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,351
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,373
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,248
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,52
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,867
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,178
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,400
,,,,,,North,223
,,,,,,South,745
,,CLL,Easterwood Field,College Station,TX,CLL01,40
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,383
,,,,,,C Checkpoint,449
,,,,,,D Checkpoint,46
,,,,,,E Checkpoint,165
,,CMH,John Glenn Columbus International,Columbus,OH,A,589
,,,,,,B,485
,,,,,,C,288
,,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,23
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,554
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,78
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,29
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,21
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,146
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,"1,300"
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,111
,,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,CYS 01,9
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,98
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,778
,,DAY,James M Cox Dayton International,Dayton,OH,Main,172
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,444
,,,,,,North Checkpoint,279
,,,,,,South Checkpoint,466
,,DEN,Denver International,Denver,CO,A Bridge,284
,,,,,,North,"1,563"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,DEN,Denver International,Denver,CO,South,"2,477"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,32
,,,,,,A21,354
,,,,,,A35,20
,,,,,,B30,33
,,,,,,B9,20
,,,,,,C10,32
,,,,,,C21,522
,,,,,,C30,23
,,,,,,D18,138
,,,,,,D30,123
,,,,,,E16,339
,,,,,,E18,509
,,,,,,E33,457
,,,,,,E8,346
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,55
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,36
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),599
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,661
,,,,,,Blue-2,641
,,,,,,Red 1,113
,,,,,,Red 2,95
,,,,,,Red 3,251
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,52
,,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,52
,,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,9
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,604
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,10
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,529
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,75
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,2
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,362"
,,,,,,CKPT-B1,212
,,,,,,CKPT-B2,10
,,,,,,CKPT-B3,2
,,,,,,CKPT-C1,954
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,64
,,FAR,Hector International,Fargo,ND,Gate,153
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,321
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,77
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,16
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,750
,,,,,,T2 Checkpoint,367
,,,,,,T3E Checkpoint,229
,,,,,,T3F Checkpoint,227
,,,,,,T4 Checkpoint,322
,,FNT,Bishop International,Flint,MI,AOO-01,1
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,222
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,46
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,32
,,GCK,Garden City Regional,Garden City,KS,GCK-1,18
,,GEG,Spokane International,Spokane,WA,GEG-A/B,513
,,,,,,GEGC,249
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,GFK,Grand Forks International,Grand Forks,ND,Gate,60
,,GGG,East Texas Regional,Longview,TX,GGGA,16
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,51
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,54
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,169
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,157
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,38
,,,,,,Concourse B,176
,,GRK,Robert Gray AAF,Killeen,TX,GRK01,41
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,476
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,1
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,243
,,,,,,South Concourse,287
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,569
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,77
,,GUM,Guam International,Tamuning,GU,GUM01,253
,,HLN,Helena Regional,Helena,MT,HLNZ,20
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,191
,,,,,,Makai,602
,,HOU,William P Hobby,Houston,TX,CENTRAL,"1,247"
,,HPN,Westchester County,White Plains,NY,Main Terminal,113
,,HRL,Valley International,Harlingen,TX,HRL01,96
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,324
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,491
,,,,,,Employee Checkpoint,134
,,,,,,Passenger Screening Area:  PreCheck,395
,,,,,,West Mezzanine,118
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,711
,,,,,,12/AS Terminal,721
,,,,,,21/B-Employee,115
,,,,,,30/CN Terminal,350
,,,,,,31/CS Terminal,448
,,,,,,40/D Terminal,92
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,223
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,21
,,ILG,New Castle,New Castle,DE,ILG1,25
,,ILM,Wilmington International,Wilmington,NC,Terminal,247
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,724
,,,,,,Checkpoint B,686
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,125
,,ITH,Ithaca Tompkins International,Ithaca,NY,0240,54
,,ITO,Hilo International,Hilo,HI,ITO01,27
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,15
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,97
,,,,,,JAN-West,98
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,"1,005"
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,61
,,,,,,Terminal 4 FIS CP,49
,,,,,,Terminal 4 Main,586
,,,,,,Terminal 5,"1,349"
,,,,,,Terminal 7,67
,,,,,,Terminal 8,612
,,JNU,Juneau International,Juneau,AK,JNU-01,64
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,LAN,Capital Region International,Lansing,MI,Gate,36
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,200"
,,,,,,Term 1 - C,462
,,,,,,Term 1 - CX,"1,418"
,,,,,,Term 1 - D,"1,018"
,,,,,,Terminal 3 - E Upper,"2,113"
,,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,40
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,472
,,,,,,Terminal 1.5 – Passenger,358
,,,,,,Terminal 3 - Delta One,5
,,,,,,Terminal 3 - Passenger,"1,153"
,,,,,,Terminal 4 - Passenger,460
,,,,,,Terminal 5 - Passenger,563
,,,,,,Terminal 5A - Passenger,284
,,,,,,Terminal 6 - Passenger,525
,,,,,,Terminal 7 - Passenger,454
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,196
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,62
,,LEX,Blue Grass,Lexington,KY,LEX-A,269
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,147
,,LGA,LaGuardia,Flushing,NY,TA CHK,195
,,,,,,TB-CHK,"1,711"
,,,,,,TC CHK West,753
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,419
,,LNK,Lincoln,Lincoln,NE,North Hold,17
,,LRD,Laredo International,Laredo,TX,LRD 01,29
,,LSE,La Crosse Regional,La Crosse,WI,Gate,37
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,80
,,MBS,MBS International,Freeland,MI,Passenger Terminal,16
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"2,072"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,010"
,,,,,,SOUTH Checkpoint,491
,,,,,,WEST Checkpoint,"1,847"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,181
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,810"
,,MEM,Memphis International,Memphis,TN,MEM-B,914
,,,,,,MEM-C,161
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,167
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,283
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,39
,,MHK,Manhattan Regional,Manhattan,KS,Main,76
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,225
,,MIA,Miami International,Miami,FL,Central-E,194
,,,,,,Central-FA-Upper,351
,,,,,,Central-G,379
,,,,,,North 1,54
,,,,,,North 2,413
,,,,,,North 3,290
,,,,,,South-H,366
,,,,,,South-J1,236
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,457
,,,,,,CONC D,301
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,98
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,66
,,MLU,Monroe Regional,Monroe,LA,MLU01,38
,,MOB,Mobile Regional,Mobile,AL,MOB-A,161
,,MOT,Minot International,Minot,ND,Gate,76
,,MRY,Monterey Regional,Monterey,CA,MRY02,150
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,119
,,,,,,Checkpoint Bravo,73
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,107
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,645
,,,,,,South CP,520
,,,,,,T2 CP1,585
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,520"
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,404
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,76
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,389
,,,,,,TERM2,895
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,772
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,582
,,,,,,Terminal B,502
,,ONT,Ontario International,Ontario,CA,T2,450
,,,,,,T4,466
,,ORD,Chicago O'Hare International,Chicago,IL,1,252
,,,,,,10,632
,,,,,,10A,4
,,,,,,2,362
,,,,,,3A,122
,,,,,,4B,97
,,,,,,5,134
,,,,,,6,136
,,,,,,6A,101
,,,,,,7,326
,,,,,,7A,276
,,,,,,8,114
,,,,,,9,333
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,469
,,,,,,Conc. B Checkpoint,479
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,29
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,106
,,,,,,PBI C,244
,,PDX,Portland International,Portland,OR,PDX A/B/C,913
,,,,,,PDX D/E,950
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,39
,,PHL,Philadelphia International,Philadelphia,PA,A East,130
,,,,,,Checkpoint B,608
,,,,,,Checkpoint C,394
,,,,,,Checkpoint D\E,"1,314"
,,,,,,Checkpoint F,41
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,239"
,,,,,,T-4 A,880
,,,,,,T-4 B,74
,,,,,,T-4 C,869
,,,,,,T-4 D,662
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,14
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,298
,,,,,,Main Checkpoint,974
,,PNS,Pensacola International,Pensacola,FL,PNS-A,322
,,PSC,Tri-Cities,Pasco,WA,PSC Main,123
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,305
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,71
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,960
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,694
,,RAP,Rapid City Regional,Rapid City,SD,1,66
,,RDD,Redding Regional,Redding,CA,RDD01,17
,,RDM,Roberts Field,Redmond,OR,RDMZ,401
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),87
,,,,,,Terminal 1 Checkpoint,274
,,,,,,Terminal 2 Checkpoint,"1,724"
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,391
,,,,,,RIC Concourse B,460
,,RIW,Central Wyoming Regional,Riverton,WY,RIW 01,15
,,RKS,Southwest Wyoming Regional,Rock Springs,WY,RKS 01,26
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,918
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,132
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,510
,,RST,Rochester International,Rochester,MN,Main Checkpoint,88
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,263
,,,,,,Checkpoint C Lower,201
,,,,,,Checkpoint C Upper,32
,,,,,,Checkpoint D Lower,154
,,SAN,San Diego International,San Diego,CA,CKPT-2,94
,,,,,,CKPT-3,252
,,,,,,CKPT-5,444
,,,,,,CKPT-6,434
,,SAT,San Antonio International,San Antonio,TX,SAT01,"1,149"
,,,,,,SAT02,677
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,471
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,424
,,SBN,South Bend International,South Bend,IN,A CONC,42
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,222
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,737
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,234
,,,,,,SCP 2,506
,,,,,,SCP 3,674
,,,,,,SCP 4,755
,,,,,,SCP 5,287
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,27
,,,,,,Employee Security Checkpoint F,17
,,,,,,Security Checkpoint A,167
,,,,,,Security Checkpoint B,780
,,,,,,Security Checkpoint D,868
,,,,,,Security Checkpoint F-1,440
,,,,,,Security Checkpoint G,14
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,197
,,SHR,Sheridan County,Sheridan,WY,SHR 01,38
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,86
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,04:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,403
,,,,,,Terminal B North,161
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,51
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,230
,,,,,,Checkpoint BC,817
,,SLC,Salt Lake City International,Salt Lake City,UT,Main,883
,,SMF,Sacramento International,Sacramento,CA,Central B,842
,,,,,,Terminal A,788
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,43
,,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,12
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,296
,,STL,St Louis Lambert International,St Louis,MO,T1-A,630
,,,,,,T1-C,725
,,,,,,T2-E,389
,,,,,,T2-F,183
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,820
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,137
,,TPA,Tampa International,Tampa,FL,TPA A,505
,,,,,,TPA C,854
,,,,,,TPA E,618
,,,,,,TPA F,409
,,TRI,Tri-Cities,Blountville,TN,TRI-A,100
,,TTN,Trenton Mercer,Mercer,NJ,767,72
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,752
,,TUS,Tucson International,Tucson,AZ,ACP,294
,,,,,,BCP,207
,,TVC,Cherry Capital,Traverse City,MI,TVC1,89
,,TYR,Tyler Pounds Regional,Tyler,TX,TYR01,20
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,363
,,UNV,University Park,University Park,PA,Main Terminal,36
,,VCT,Victoria Regional,Victoria,TX,VCT01,28
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,55
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,208
,05:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,283
,,ABI,Abilene Regional,Abilene,TX,ABIA,73
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,933
,,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,6
,,ACT,Waco Regional,Waco,TX,ACTA,45
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,64
,,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,116
,,,,,,Overflow Checkpoint,174
,,ADQ,Kodiak,Kodiak,AK,Main Terminal,37
,,AEX,Alexandria International,Alexandria,LA,AEX01,103
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,72
,,ALB,Albany International,Albany,NY,Main Checkpoint,625
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,114
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,282
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,108
,,,,,,F Departure Checkpoint,349
,,,,,,Lower North Checkpoint,377
,,,,,,Main Checkpoint,"1,837"
,,,,,,New T North Checkpoint,886
,,,,,,T South Checkpoint,"1,941"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/23/2023,05:00,ATW,Appleton International,Appleton,WI,Checkpoint,174
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,721"
,,,,,,AUS02E,477
,,,,,,AUS02W,673
,,,,,,AUS03,334
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,425
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,79
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,76
,,BDL,Bradley International,Windsor Locks,CT,A1,918
,,,,,,A2,211
,,BFL,Meadows Field,Bakersfield,CA,BFL01,91
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,3
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,127
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,8
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,552
,,BIL,Billings Logan International,Billings,MT,BILM,269
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,85
,,BJI,Bemidji Regional,Bemidji,MN,Gate,11
,,BLI,Bellingham International,Bellingham,WA,BLIZ,89
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,115
,,BNA,Nashville International,Nashville,TN,BNA Central,"3,238"
