0,1,2,3,4,5,6,7
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,6
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,341
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,569
,,,,,,BUR02,153
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,421
,,,,,,B Checkpoint,739
,,,,,,C Checkpoint,432
,,,,,,D/E Checkpoint,391
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,76
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,41
,,CAK,Akron-Canton Regional,North Canton,OH,Main,68
,,CGI,Cape Girardeau Municipal,Cape Girardeau,MO,cape girardeau,17
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,19
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,18
,,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,312
,,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,148
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,264
,,,,,,North,177
,,,,,,South,311
,,CLL,Easterwood,College Station,TX,CLL01,26
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,438
,,,,,,C Checkpoint,913
,,,,,,D Checkpoint,387
,,,,,,E Checkpoint,773
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,134
,,,,,,B,289
,,,,,,C,137
,,CMI,University Of Illinois-Willard,Savoy,IL,Checkpoint A,26
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,112
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,49
,,CRW,Yeager,Charleston,WV,CRW01,3
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,716
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,404"
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,133
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,307
,,,,,,North Checkpoint,"1,712"
,,,,,,South Checkpoint,927
,,DEN,Denver International,Denver,CO,A Bridge,834
,,,,,,North,"1,801"
,,,,,,South,"2,499"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,322
,,,,,,A21,516
,,,,,,A35,162
,,,,,,B30,283
,,,,,,B9,399
,,,,,,C10,296
,,,,,,C21,860
,,,,,,C30,364
,,,,,,D18,449
,,,,,,D22,252
,,,,,,D30,549
,,,,,,E16,232
,,,,,,E18,440
,,,,,,E33,281
,,,,,,E8,242
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,2
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,0
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),92
,,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,624
,,,,,,Blue-2,523
,,,,,,Red 1,600
,,,,,,Red 2,639
,,,,,,Red 3,383
,,,,,,Red 5,644
,,EAR,Kearney Regional,Kearney,NE,EAR-1,40
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,82
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,97
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,211
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,38
,,EWR,Newark International,Newark,NJ,CKPT-A1,920
,,,,,,CKPT-B1,671
,,,,,,CKPT-B2,164
,,,,,,CKPT-B3,19
,,,,,,CKPT-C1,"2,644"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,5
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,17
,,FAR,Hector International,Fargo,ND,Gate,58
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,379
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,47
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,12
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,705
,,,,,,T2 Checkpoint,147
,,,,,,T3E Checkpoint,437
,,,,,,T3F Checkpoint,553
,,,,,,T4 Checkpoint,856
,,FNT,Bishop International,Flint,MI,AOO-01,160
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,165
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,45
,,GDV,Dawson Community,Glendive,MT,Checkpoint 1,3
,,GEG,Spokane International,Spokane,WA,GEG-A/B,70
,,,,,,GEGC,154
,,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,6
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,1
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,3
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,194
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,140
,,GSN,Saipan,Saipan,MP,GSN01,20
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,39
,,,,,,South Concourse,90
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,169
,,GUC,Gunnison County,Gunnison,CO,GUC1,0
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,59
,,HDN,Yampa Valley,Hayden,CO,HDN A,23
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,481
,,,,,,HNL04,196
,,,,,,Makai,491
,,,,,,Mauka,111
,,HOB,Lea County Regional Airport,Lovington,NM,Checkpoint 1,52
,,HOU,Houston Hobby,Houston,TX,CENTRAL,"1,406"
,,HPN,Westchester County,White Plains,NY,Main Terminal,330
,,HRL,Valley International,Harlingen,TX,HRL01,30
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,193
,,HTS,Tri-State,Huntington,WV,Main Terminal,5
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,214
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,5
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,"1,634"
,,,,,,Employee Checkpoint,130
,,,,,,FIS Checkpoint,292
,,,,,,Passenger Screening Area:  PreCheck,862
,,,,,,West Mezzanine,429
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,416
,,,,,,12/AS Terminal,383
,,,,,,20/B Terminal,341
,,,,,,21/B-Employee,241
,,,,,,30/CN Terminal,692
,,,,,,31/CS Terminal,706
,,,,,,40/D Terminal,509
,,,,,,71/FIS Checkpoint,310
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,37
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDA-Ckpt,42
,,IFP,Laughlin/Bullhead City,Bullhead City,AZ,IFP01,48
,,ILM,Wilmington International,Wilmington,NC,Terminal,68
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,405
,,,,,,Checkpoint B,342
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,18
,,ITO,Hilo International,Hilo,HI,ITO01,247
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,476
,,JAC,Jackson Hole,Jackson,WY,JAC 01,201
,,JAN,Jackson International,Jackson,MS,JAN-East,24
,,,,,,JAN-West,66
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,686
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,28
,,,,,,Terminal 4 FIS CP,446
,,,,,,Terminal 4 Main,"1,893"
,,,,,,Terminal 5,"1,760"
,,,,,,Terminal 7,390
,,,,,,Terminal 8,977
,,JLN,Joplin Regional,Joplin,MO,Main Pax Hold Area,2
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,JNU,Juneau International,Juneau,AK,JNU-01,93
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,328
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,68
,,LAN,Capital City,Lansing,MI,Gate,0
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,985
,,,,,,Term 1 - C,316
,,,,,,Term 1 - CX,757
,,,,,,Term 1 - D,646
,,,,,,Terminal 3 - E Lower (1),77
,,,,,,Terminal 3 - E Upper,837
,,LAX,Los Angeles International,Los Angeles,CA,Suites,15
,,,,,,TBIT Main Checkpoint,794
,,,,,,Terminal 1 - Passenger,514
,,,,,,Terminal 1.5 – Passenger,389
,,,,,,Terminal 3 - Delta One,17
,,,,,,Terminal 3 - Passenger,"1,621"
,,,,,,Terminal 4 - FIS,273
,,,,,,Terminal 4 - Passenger,756
,,,,,,Terminal 5 - Passenger,761
,,,,,,Terminal 5A - Passenger,429
,,,,,,Terminal 6 - Passenger,790
,,,,,,Terminal 7 - Passenger,"1,374"
,,LBB,Lubbock International,Lubbock,TX,LBBA,7
,,LEX,Blue Grass,Lexington,KY,LEX-A,57
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,9
,,LGA,LaGuardia,Flushing,NY,TA CHK,207
,,,,,,TB-CHK,"1,787"
,,,,,,TC CHK West,"1,383"
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,628
,,LIH,Lihue,Lihue,HI,LIH01,349
,,LIT,Little Rock National,Little Rock,AR,LITA,162
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,57
,,MAF,Midland International,Midland,TX,MAFA,193
,,MBL,Manistee County Blacker,Manistee,MI,MBL1,9
,,MBS,MBS International,Freeland,MI,Passenger Terminal,18
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,781
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,605"
,,,,,,SOUTH Checkpoint,439
,,,,,,WEST Checkpoint,"2,656"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,123
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,"1,915"
,,MEM,Memphis International,Memphis,TN,MEM-B,394
,,MFE,Miller International,McAllen,TX,MFE01,26
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,5
,,MGM,Dannelly Field (Montgomery Regional Airport),Montgomery,AL,MGM-A,6
,,MHT,Manchester,Manchester,NH,Checkpoint,94
,,MIA,Miami International,Miami,FL,Central-E,602
,,,,,,Central-FA-Upper,203
,,,,,,Central-G,52
,,,,,,North 1,845
,,,,,,North 2,523
,,,,,,North 3,436
,,,,,,North 4,231
,,,,,,North FIS,581
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,MIA,Miami International,Miami,FL,South-H,425
,,,,,,South-J1,269
,,MKE,Milwaukee Mitchell International,Milwaukee,WI,CONC C,323
,,,,,,CONC D,358
,,MLB,Melbourne International,Melbourne,FL,MLB A,11
,,MLI,Quad City,Moline,IL,Checkpoint A,34
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,36
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,1
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,38
,,,,,,Checkpoint Bravo,15
,,MSO,Missoula International,Missoula,MT,Main Security Screen,1
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,860
,,,,,,South CP,"1,174"
,,,,,,T2 CP1,768
,,MSY,New Orleans International,Kenner,LA,MSY01,815
,,MTJ,Montrose County,Montrose,CO,MTJZ,32
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,7
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,211
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,36
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,306
,,,,,,TERM2,872
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,356
,,,,,,OGG02,194
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,453
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,86
,,,,,,Terminal B,147
,,ONT,Ontario International,Ontario,CA,T2,51
,,,,,,T4,675
,,ORD,Chicago-OHare International,Chicago,IL,1,"1,006"
,,,,,,10,723
,,,,,,10A,29
,,,,,,2,"1,016"
,,,,,,3A,258
,,,,,,4B,45
,,,,,,5,435
,,,,,,6,250
,,,,,,6A,54
,,,,,,7,703
,,,,,,7A,925
,,,,,,8,294
,,,,,,9,501
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,164
,,,,,,Conc. B Checkpoint,209
,,OWB,Owensboro Daviess County,Owensboro,KY,OWB-A,2
,,PAE,Snohomish County Airport-Paine Field,Snohomish County,WA,PAE Main,90
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI A/B,33
,,,,,,PBI C,330
,,PDX,Portland International Airport,Portland,OR,PDX A/B/C,632
,,,,,,PDX D/E,479
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,26
,,PHL,Philadelphia International,Philadelphia,PA,A East,579
,,,,,,A West Sec 7,278
,,,,,,Checkpoint B,"1,076"
,,,,,,Checkpoint C,658
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,900
,,,,,,Checkpoint F,358
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,927
,,,,,,T-4 A,"1,706"
,,,,,,T-4 B,890
,,,,,,T-4 C,832
,,,,,,T-4 D,720
,,PIE,St Petersburg-Clearwater International,Clearwater,FL,PIE A,158
,,,,,,PIE B,217
,,PIR,Pierre Regional,Pierre,SD,Gate,32
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,464
,,PKB,Wood County,Parkersburg,WV,Main,9
,,PNS,Pensacola International,Pensacola,FL,PNS-A,130
,,PSC,Tri-Cities,Pasco,WA,PSC Main,17
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,31
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,6
,,PVD,Rhode Island T.F. Green International,Warwick,RI,Checkpoint A,271
,,PVU,Provo Municipal Airport,Utah County,UT,Checkpoint 1,256
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,67
,,RAP,Rapid City Regional,Rapid City,SD,1,4
,,RDM,Roberts Field,Redmond,OR,RDMZ,60
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),48
,,,,,,Terminal 1 Checkpoint,184
,,,,,,Terminal 2 Checkpoint,869
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,141
,,,,,,RIC Concourse B,261
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,281
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,36
,,ROC,Greater Rochester International Airport,Rochester,NY,Checkpoint,101
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,149
,,,,,,Checkpoint C Lower,13
,,,,,,Checkpoint D Lower,192
,,,,,,Checkpoint D Upper,78
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-2,508
,,,,,,CKPT-3,318
,,,,,,CKPT-5,361
,,,,,,CKPT-6,454
,,SAT,San Antonio International,San Antonio,TX,SAT01,392
,,,,,,SAT02,547
,,SAV,Savannah International,Savannah,GA,SAV-A,118
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,3
,,SBN,South Bend International,South Bend,IN,A CONC,50
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,2
,,SBY,Salisbury / Wicomico County Regional,Salisbury,MD,SBY01,30
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,31
,,SDF,Louisville International,Louisville,KY,SDF-A,277
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,7
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,467
,,,,,,SCP 2,881
,,,,,,SCP 3,810
,,,,,,SCP 4,838
,,,,,,SCP 5,822
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,07:00,SFB,Orlando Sanford,Sanford,FL,SFB-02,477
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,43
,,,,,,Employee Security Checkpoint F,48
,,,,,,Security Checkpoint A,279
,,,,,,Security Checkpoint B,574
,,,,,,Security Checkpoint D,940
,,,,,,Security Checkpoint F-1,"2,205"
,,,,,,Security Checkpoint F-3,468
,,,,,,Security Checkpoint G,536
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,129
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,48
,,SJC,San Jose International,San Jose,CA,Terminal A,229
,,,,,,Terminal B North,914
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,191
,,,,,,Checkpoint BC,486
,,SLC,Salt Lake City International,Salt Lake City,UT,International,27
,,,,,,Main,"1,704"
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,853
,,,,,,Terminal A,225
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT A,387
,,,,,,CKPT B,248
,,,,,,CKPT C,351
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,14
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,244
,,STL,St. Louis Lambert International,St Louis,MO,T1-A,371
,,,,,,T1-C,199
,,,,,,T2-E,495
,,,,,,T2-F,276
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,74
,,STT,Cyril E. King International,St Thomas,VI,STT B,52
,,,,,,STT C,43
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,155
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,32
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,85
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,147
,,TPA,Tampa International,Tampa,FL,TPA A,521
,,,,,,TPA C,799
,,,,,,TPA E,344
,,,,,,TPA F,408
,,TRI,Tri City Regional,Blountville,TN,TRI-A,47
,,TTN,Trenton Mercer Airport,Mercer,NJ,767,13
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,151
,,TUS,Tucson International,Tucson,AZ,ACP,27
,,,,,,BCP,162
,,TVC,Cherry Capital,Traverse City,MI,TVC1,7
,,TVF,Thief River Falls Regional,Thief River Falls,MN,Checkpoint,22
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,410
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,121
,,,,,,VPS-C,46
,,XNA,Northwest Arkansas National Airport,Bentonville,AR,Checkpoint 2,254
,08:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,116
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,415
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,44
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,104
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,08:00,AGS,Bush Field,Augusta,GA,AGS-1,40
,,ALB,Albany County,Albany,NY,Main Checkpoint,92
,,AMA,Amarillo International,Amarillo,TX,AMA30,65
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,540
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,102
,,ATL,Hartsfield Atlanta International,Atlanta,GA,F Arrival Checkpoint,184
,,,,,,F Departure Checkpoint,"1,119"
,,,,,,Lower North Checkpoint,370
,,,,,,Main Checkpoint,"1,585"
,,,,,,New T North Checkpoint,763
,,,,,,T South Checkpoint,"1,224"
,,ATW,Appleton International Airport,Appleton,WI,Checkpoint,66
,,ATY,Watertown Regional,Watertown,SD,Gate,9
,,AUS,Austin Bergstrom International,Austin,TX,AUS01,"1,036"
,,,,,,AUS02E,199
,,,,,,AUS02W,640
,,,,,,AUS03,203
,,,,,,AUSST,129
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,107
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,9
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,688
,,BGM,Binghamton Regional,Johnson City,NY,0210,51
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,2
,,BHB,Hancock County,Trenton,ME,Gate 1,9
,,BHM,Birmingham International,Birmingham,AL,Central,233
,,BIL,Billings Logan,Billings,MT,BILM,38
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,44
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,6
,,BLI,Bellingham International,Bellingham,WA,BLIZ,91
,,BLV,Mid America Airport,Mascoutah,IL,Checkpoint A,140
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,1
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,032"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,260
,,BOS,Logan International,East Boston,MA,A1,"1,106"
,,,,,,B1,565
,,,,,,B5,588
,,,,,,C2,608
,,,,,,E2,60
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,212
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,80
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,73
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,441
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,429
,,,,,,BUR02,109
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,306
,,,,,,B Checkpoint,691
,,,,,,C Checkpoint,416
,,,,,,D/E Checkpoint,632
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,159
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,15
,,CAK,Akron-Canton Regional,North Canton,OH,Main,9
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,81
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,27
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,08:00,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,530
,,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,87
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,257
,,,,,,North,269
,,,,,,South,381
,,CLL,Easterwood,College Station,TX,CLL01,23
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,416
,,,,,,C Checkpoint,609
,,,,,,D Checkpoint,346
,,,,,,E Checkpoint,651
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,346
,,,,,,B,225
,,,,,,C,207
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,271
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,68
,,CRW,Yeager,Charleston,WV,CRW01,90
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,476
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,100"
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,100
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,142
,,,,,,North Checkpoint,928
,,,,,,South Checkpoint,"1,167"
,,DEC,Decatur,Decatur,IL,Checkpoint A,21
,,DEN,Denver International,Denver,CO,A Bridge,719
,,,,,,North,"1,747"
,,,,,,South,"2,166"
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,188
,,,,,,A21,449
,,,,,,A35,286
,,,,,,B30,175
,,,,,,B9,356
,,,,,,C10,276
,,,,,,C21,568
,,,,,,C30,210
,,,,,,D18,253
,,,,,,D22,212
,,,,,,D30,353
,,,,,,E16,109
,,,,,,E18,354
,,,,,,E33,161
,,,,,,E8,300
,,DHN,Dothan Houstan,Dothan,AL,DHN-A,7
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,4
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,14
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),411
,,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,292
,,,,,,Blue-2,381
,,,,,,Red 1,607
,,,,,,Red 2,501
,,,,,,Red 3,238
,,,,,,Red 5,543
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,141
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,309
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,63
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,08:00,EWR,Newark International,Newark,NJ,CKPT-A1,"1,399"
,,,,,,CKPT-B1,670
,,,,,,CKPT-B2,177
,,,,,,CKPT-B3,65
,,,,,,CKPT-C1,"2,067"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,29
,,FAR,Hector International,Fargo,ND,Gate,42
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,165
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,12
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,17
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,891
,,,,,,T2 Checkpoint,369
,,,,,,T3E Checkpoint,410
,,,,,,T3F Checkpoint,598
,,,,,,T4 Checkpoint,548
,,FNT,Bishop International,Flint,MI,AOO-01,189
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,107
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,84
,,GEG,Spokane International,Spokane,WA,GEG-A/B,195
,,,,,,GEGC,95
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,14
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,57
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,182
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,65
,,GRK,Killeen-Ft. Hood Regional,Killeen,TX,GRK01,14
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,288
,,GSN,Saipan,Saipan,MP,GSN01,75
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,102
,,,,,,South Concourse,83
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,200
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,76
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,95
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,342
,,,,,,HNL04,175
,,,,,,Makai,312
,,,,,,Mauka,164
,,HOU,Houston Hobby,Houston,TX,CENTRAL,827
,,HPN,Westchester County,White Plains,NY,Main Terminal,351
,,HRL,Valley International,Harlingen,TX,HRL01,123
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,188
,,HTS,Tri-State,Huntington,WV,Main Terminal,7
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,102
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,470
,,,,,,Employee Checkpoint,116
,,,,,,Passenger Screening Area:  PreCheck,203
,,,,,,West Mezzanine,342
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,466
,,,,,,12/AS Terminal,270
,,,,,,20/B Terminal,757
,,,,,,21/B-Employee,149
,,,,,,30/CN Terminal,"1,109"
,,,,,,31/CS Terminal,826
,,,,,,40/D Terminal,514
,,,,,,71/FIS Checkpoint,103
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/28/2023,08:00,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,159
