0,1,2,3,4,5,6,7
,,,,,,CKPT-B3,93
,,,,,,CKPT-C1,"1,330"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,158
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,62
,,FAR,Hector International,Fargo,ND,Gate,244
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,295
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,17
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,037"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,545
,,,,,,T3E Checkpoint,522
,,,,,,T3F Checkpoint,503
,,,,,,T4 Checkpoint,867
,,FNT,Bishop International,Flint,MI,AOO-01,155
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,226
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,48
,,GEG,Spokane International,Spokane,WA,GEG-A/B,345
,,,,,,GEGC,307
,,GGG,East Texas Regional,Longview,TX,GGGA,11
,,GGW,Wokal Field/Glasgow-Valley County,Glasgow,MT,Checkpoint 1,6
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,56
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,119
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,394
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,76
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,352
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,6
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,166
,,,,,,South Concourse,28
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,105
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,52
,,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,GUC1,36
,,GUM,Guam International,Tamuning,GU,GUM01,296
,,HDN,Yampa Valley,Hayden,CO,HDN A,119
,,HGR,Hagerstown Regional/Richard A Henson Field,Hagerstown,MD,HGR,12
,,HLN,Helena Regional,Helena,MT,HLNZ,69
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL02,93
,,,,,,HNL03,"1,251"
,,,,,,HNL04,463
,,,,,,Makai,809
,,,,,,Mauka,472
,,HOU,William P Hobby,Houston,TX,CENTRAL,"1,006"
,,HPN,Westchester County,White Plains,NY,Main Terminal,239
,,HRL,Valley International,Harlingen,TX,HRL01,37
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,113
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,114
,,HXD,Hilton Head,Hilton Head Island,SC,Gate,95
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,946
,,,,,,Employee Checkpoint,86
,,,,,,Passenger Screening Area:  PreCheck,371
,,,,,,West Mezzanine,357
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,410
,,,,,,12/AS Terminal,450
,,,,,,20/B Terminal,316
,,,,,,21/B-Employee,188
,,,,,,30/CN Terminal,769
,,,,,,31/CS Terminal,538
,,,,,,40/D Terminal,456
,,,,,,71/FIS Checkpoint,262
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,155
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,121
,,ILG,New Castle,New Castle,DE,ILG1,104
,,ILM,Wilmington International,Wilmington,NC,Terminal,518
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,561
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,563
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,223
,,ITO,Hilo International,Hilo,HI,ITO01,252
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,47
,,IWD,Gogebic/Iron County,Ironwood,MI,Gate,28
,,JAC,Jackson Hole,Jackson,WY,JAC 01,264
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,25
,,,,,,JAN-West,70
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,752
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,500
,,,,,,Terminal 4 FIS CP,359
,,,,,,Terminal 4 Main,"1,537"
,,,,,,Terminal 5,923
,,,,,,Terminal 7,286
,,,,,,Terminal 8,694
,,JMS,Jamestown Regional,Jamestown,ND,Gate,23
,,JNU,Juneau International,Juneau,AK,JNU-01,66
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,675
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,85
,,LAN,Capital Region International,Lansing,MI,Gate,38
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,162"
,,,,,,Term 1 - C,327
,,,,,,Term 1 - CX,"1,194"
,,,,,,Term 1 - D,574
,,,,,,Terminal 3 - E Lower (1),310
,,,,,,Terminal 3 - E Upper,"1,307"
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,"1,798"
,,,,,,TBIT MSC - Passenger,25
,,,,,,Terminal 1 - Passenger,436
,,,,,,Terminal 1.5 – Passenger,458
,,,,,,Terminal 3 - Delta One,10
,,,,,,Terminal 3 - Passenger,"1,144"
,,,,,,Terminal 4 - Passenger,517
,,,,,,Terminal 5 - Passenger,517
,,,,,,Terminal 5A - Passenger,376
,,,,,,Terminal 6 - Passenger,509
,,,,,,Terminal 7 - Passenger,755
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,76
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,11
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,19
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,2
,,LEX,Blue Grass,Lexington,KY,LEX-A,274
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,21
,,LGA,LaGuardia,Flushing,NY,TA CHK,111
,,,,,,TB-CHK,"2,493"
,,,,,,TC CHK West,"1,177"
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,534
,,LIH,Lihue,Lihue,HI,LIH01,490
,,,,,,LIH02 South,134
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,258
,,LNK,Lincoln,Lincoln,NE,North Hold,1
,,LNS,Lancaster,Lititz,PA,Cape Air Hold Area,7
,,LWS,Lewiston/Nez Perce County,Lewiston,ID,LWS-Ckpt,47
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,0
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,96
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,244"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,046"
,,,,,,EAST FIS,17
,,,,,,SOUTH Checkpoint,462
,,,,,,WEST Checkpoint,"2,190"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,209
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,681"
,,MEM,Memphis International,Memphis,TN,MEM-B,725
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,166
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,172
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,70
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,182
,,MIA,Miami International,Miami,FL,Central-E,522
,,,,,,Central-FA-Upper,450
,,,,,,Central-G,410
,,,,,,North 1,364
,,,,,,North 2,496
,,,,,,North 3,473
,,,,,,North 4,295
,,,,,,North FIS,421
,,,,,,South-H,709
,,,,,,South-J1,302
,,,,,,South-J2,363
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,205
,,,,,,CONC D,315
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,412
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,48
,,MOB,Mobile Regional,Mobile,AL,MOB-A,70
,,MOT,Minot International,Minot,ND,Gate,12
,,MRY,Monterey Regional,Monterey,CA,MRY02,38
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,94
,,,,,,Checkpoint Bravo,48
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,261
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,833
,,,,,,P-7,227
,,,,,,South CP,"1,020"
,,,,,,T2 CP1,787
,,,,,,T2 CP2,71
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,173"
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,139
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,184
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,682
,,NYL,Yuma MCAS/Yuma International,Yuma,AZ,YUM01,57
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,82
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,285
,,,,,,TERM2,612
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,821
,,,,,,OGG02,368
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,14
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,569
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,438
,,,,,,Terminal B,520
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,ONT,Ontario International,Ontario,CA,T2,28
,,,,,,T4,428
,,ORD,Chicago O'Hare International,Chicago,IL,1,942
,,,,,,10,834
,,,,,,10A,15
,,,,,,11,2
,,,,,,2,"1,021"
,,,,,,3A,198
,,,,,,4B,141
,,,,,,5,578
,,,,,,6,261
,,,,,,6A,92
,,,,,,7,495
,,,,,,7A,869
,,,,,,8,208
,,,,,,9,373
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,379
,,,,,,Conc. B Checkpoint,408
,,ORH,Worcester Regional,Worcester,MA,Checkpoint 1,148
,,OTH,Southwest Oregon Regional,North Bend,OR,OTHZ,66
,,OTZ,Ralph Wien Memorial,Kotzebue,AK,OTZ-01,7
,,OWB,Owensboro/Daviess County Regional,Owensboro,KY,OWB-A,5
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,21
,,PBG,Plattsburgh International,Plattsburgh,NY,Checkpoint 1,18
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,278
,,,,,,PBI C,665
,,PDX,Portland International,Portland,OR,PDX A/B/C,702
,,,,,,PDX D/E,"1,149"
,,,,,,PDXFIS,10
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,66
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,7
,,PHL,Philadelphia International,Philadelphia,PA,A East,403
,,,,,,A West Sec 7,45
,,,,,,Checkpoint B,644
,,,,,,Checkpoint C,410
,,,,,,Checkpoint D\E,832
,,,,,,Checkpoint F,226
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,224"
,,,,,,T-4 A,727
,,,,,,T-4 B,309
,,,,,,T-4 C,490
,,,,,,T-4 D,276
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,68
,,,,,,PIE B,110
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,255
,,,,,,Main Checkpoint,"1,211"
,,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,Main,8
,,PLN,Pellston Regional/Emmet County,Pellston,MI,PLN1,23
,,PNS,Pensacola International,Pensacola,FL,PNS-A,386
,,PSC,Tri-Cities,Pasco,WA,PSC Main,309
,,PSG,Petersburg James A Johnson,Petersburg,AK,PSG-01,32
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,222
,,PUB,Pueblo Memorial,Pueblo,CO,PUBZ,2
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,596
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,93
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,402
,,RAP,Rapid City Regional,Rapid City,SD,1,128
,,RDM,Roberts Field,Redmond,OR,RDMZ,349
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,406
,,,,,,Terminal 2 Checkpoint,"1,325"
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,68
,,,,,,RIC Concourse B,263
,,RKD,Knox County Regional,Rockland,ME,Gate 1,9
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,517
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,89
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,121
,,RST,Rochester International,Rochester,MN,Main Checkpoint,37
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,82
,,,,,,Checkpoint C Lower,266
,,,,,,Checkpoint C Upper,25
,,,,,,Checkpoint D Lower,379
,,,,,,Checkpoint D Upper,198
,,RUT,Rutland - Southern Vermont Regional,North Clarendon,VT,SFB-A,7
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,68
,,SAN,San Diego International,San Diego,CA,CKPT-2,464
,,,,,,CKPT-3,535
,,,,,,CKPT-5,873
,,,,,,CKPT-6,"1,033"
,,SAT,San Antonio International,San Antonio,TX,SAT01,614
,,,,,,SAT02,467
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,996
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,229
,,SBD,San Bernardino International,San Bernardino,CA,Checkpoint 1,1
,,SBN,South Bend International,South Bend,IN,A CONC,60
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,73
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,265
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,5
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,297
,,,,,,SCP 1,438
,,,,,,SCP 2,983
,,,,,,SCP 3,855
,,,,,,SCP 4,877
,,,,,,SCP 5,608
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,198
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,30
,,,,,,Security Checkpoint A,753
,,,,,,Security Checkpoint B,977
,,,,,,Security Checkpoint D,"1,245"
,,,,,,Security Checkpoint F-1,"1,182"
,,,,,,Security Checkpoint G,887
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,95
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,96
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,90
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,365
,,,,,,Terminal B North,703
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,418
,,,,,,Checkpoint BC,"1,525"
,,SLC,Salt Lake City International,Salt Lake City,UT,International,149
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,12:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,"2,124"
,,SMF,Sacramento International,Sacramento,CA,Central B,615
,,,,,,Terminal A,480
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,539
,,,,,,CKPT B,347
,,,,,,CKPT C,443
,,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,10
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,600
,,STL,St Louis Lambert International,St Louis,MO,T1-A,382
,,,,,,T1-C,281
,,,,,,T2-E,637
,,,,,,T2-F,316
,,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,5
,,STT,Cyril E King,St Thomas,VI,STT B,644
,,,,,,STT C,8
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,135
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,87
,,SUX,Sioux Gateway/Brig General Bud Day Field,Sioux City,IA,SUX Passenger,34
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,1
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,68
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,77
,,TPA,Tampa International,Tampa,FL,TPA A,398
,,,,,,TPA C,409
,,,,,,TPA E,404
,,,,,,TPA F,511
,,TRI,Tri-Cities,Blountville,TN,TRI-A,28
,,TTN,Trenton Mercer,Mercer,NJ,767,50
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,272
,,TUP,Tupelo Regional,Tupelo,MS,Terminal,18
,,TUS,Tucson International,Tucson,AZ,ACP,231
,,,,,,BCP,197
,,TVC,Cherry Capital,Traverse City,MI,TVC1,202
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,321
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,252
,,,,,,VPS-C,151
,,WYS,Yellowstone,West Yellowstone,MT,WYSZ,24
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,277
,,YKM,Yakima Air Terminal/Mcallister Field,Yakima,WA,YKM Main,25
,13:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,183
,,ABI,Abilene Regional,Abilene,TX,ABIA,61
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,293
,,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,47
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,203
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,12
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,21
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,64
,,ALB,Albany International,Albany,NY,Main Checkpoint,257
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,1
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,160
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,428
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,70
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,E Concourse Checkpoint,0
,,,,,,F Arrival Checkpoint,505
,,,,,,F Departure Checkpoint,598
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,283
,,,,,,Main Checkpoint,"1,643"
,,,,,,New T North Checkpoint,859
,,,,,,T South Checkpoint,"1,391"
,,ATW,Appleton International,Appleton,WI,Checkpoint,105
,,AUG,Augusta State,Augusta,ME,Gate 1,6
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,889
,,,,,,AUS02E,320
,,,,,,AUS02W,508
,,,,,,AUS03,251
,,,,,,AUSST,125
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,361
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,15
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,38
,,BDL,Bradley International,Windsor Locks,CT,A1,413
,,BFF,Western Nebraska Regional/William B Heilig Field,Gering,NE,Gate 1 Hold Room,30
,,BFL,Meadows Field,Bakersfield,CA,BFL01,91
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,156
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,7
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,445
,,BIL,Billings Logan International,Billings,MT,BILM,166
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,59
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,1
,,BLI,Bellingham International,Bellingham,WA,BLIZ,176
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,130
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,36
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,188"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,604
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,924
,,,,,,B1,502
,,,,,,B5,634
,,,,,,C2,770
,,,,,,E2,335
,,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,53
,,BRD,Brainerd Lakes Regional,Brainerd,MN,Gate,48
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,73
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,105
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,211
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,154
,,BUR,Bob Hope,Burbank,CA,BUR01,562
,,,,,,BUR02,68
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,334
,,,,,,B Checkpoint,601
,,,,,,C Checkpoint,344
,,,,,,D/E Checkpoint,465
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,542
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,134
,,CAK,Akron-Canton Regional,North Canton,OH,Main,42
,,CDV,Merle K (Mudhole) Smith,Cordova,AK,Checkpoint CDV-01,0
,,CEC,Jack Mc Namara Field,Crescent City,CA,CEC01,30
,,CGI,Cape Girardeau Regional,Cape Girardeau,MO,cape girardeau,5
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,207
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,47
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,765
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,13:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,89
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,121
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,260
,,,,,,South,593
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,427
,,,,,,C Checkpoint,783
,,,,,,D Checkpoint,339
,,,,,,E Checkpoint,743
,,CMH,John Glenn Columbus International,Columbus,OH,A,200
,,,,,,B,341
,,,,,,C,211
,,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,30
,,CNY,Canyonlands Regional,Moab,UT,CNYZ,4
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,188
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,0
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,48
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,9
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,59
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,623
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,31
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,88
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,399"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,182
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,574
,,,,,,North Checkpoint,"1,245"
,,,,,,South Checkpoint,798
,,DEN,Denver International,Denver,CO,A Bridge,541
,,,,,,North,"1,425"
,,,,,,South,"2,825"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,273
,,,,,,A21,499
,,,,,,A35,137
,,,,,,B30,156
,,,,,,B9,181
,,,,,,C10,251
,,,,,,C21,518
,,,,,,C30,225
,,,,,,D18,446
,,,,,,D22,483
,,,,,,D30,337
,,,,,,E16,202
,,,,,,E18,512
,,,,,,E33,297
,,,,,,E8,186
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,48
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,18
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),556
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,222
,,,,,,Blue-2,507
,,,,,,Red 1,539
,,,,,,Red 2,428
,,,,,,Red 3,428
,,,,,,Red 5,92
,,,,,,Red 6,109
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
7/30/2023,13:00,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,21
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,241
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,3
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,338
,,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,20
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,164
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,62
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,42
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,238"
,,,,,,CKPT-B1,466
,,,,,,CKPT-B2,150
,,,,,,CKPT-B3,76
,,,,,,CKPT-C1,"1,984"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,177
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,117
,,FAR,Hector International,Fargo,ND,Gate,156
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,207
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,27
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,812
,,,,,,T2 Checkpoint,467
,,,,,,T3E Checkpoint,321
,,,,,,T3F Checkpoint,390
,,,,,,T4 Checkpoint,731
,,FNT,Bishop International,Flint,MI,AOO-01,88
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,74
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,72
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,103
,,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,36
,,GCK,Garden City Regional,Garden City,KS,GCK-1,10
,,GEG,Spokane International,Spokane,WA,GEG-A/B,417
,,,,,,GEGC,132
,,GGG,East Texas Regional,Longview,TX,GGGA,58
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,37
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,72
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,449
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,109
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,61
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,352
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,69
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,81
,,,,,,South Concourse,71
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,232
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,110
,,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,GUC1,13
,,GUM,Guam International,Tamuning,GU,GUM01,189
